sample,x0,y0,n_hep,n_cd4,n_chol,score
56784_c,15350.40965271,-8380.37451171875,165,7,0,33.9852909359329
56784_c,15400.40965271,-9280.37451171875,38,16,8,24.6576560118759
56784_c,15400.40965271,-9230.37451171875,61,18,10,33.1360830515618
56784_c,15400.40965271,-9180.37451171875,81,21,31,41.2431812546026
56784_c,15400.40965271,-9130.37451171875,80,31,41,49.7995983919549
56784_c,15400.40965271,-9080.37451171875,73,28,47,45.2106182218293
56784_c,15400.40965271,-9030.37451171875,85,24,46,45.1663591625449
56784_c,15400.40965271,-8980.37451171875,84,23,46,43.9545219516718
56784_c,15400.40965271,-8930.37451171875,65,21,27,36.9459064038223
56784_c,15400.40965271,-8880.37451171875,65,11,17,26.7394839142419
56784_c,15400.40965271,-8830.37451171875,101,7,5,26.5894716006167
56784_c,15400.40965271,-8580.37451171875,217,6,0,36.0832371053374
56784_c,15400.40965271,-8530.37451171875,212,9,0,43.6806593356831
56784_c,15400.40965271,-8480.37451171875,199,10,0,44.6094160463909
56784_c,15400.40965271,-8430.37451171875,201,9,1,42.5323406362735
56784_c,15400.40965271,-8380.37451171875,171,7,1,34.5976877840124
56784_c,15450.40965271,-9280.37451171875,41,9,6,19.2093727122985
56784_c,15450.40965271,-9230.37451171875,67,11,20,27.1477439209965
56784_c,15450.40965271,-9180.37451171875,87,12,49,32.310988842807
56784_c,15450.40965271,-9130.37451171875,87,20,59,41.7133072292284
56784_c,15450.40965271,-9080.37451171875,78,20,68,39.496835316263
56784_c,15450.40965271,-9030.37451171875,94,20,68,43.3589667773576
56784_c,15450.40965271,-8980.37451171875,96,19,56,42.7083130081252
56784_c,15450.40965271,-8930.37451171875,82,19,29,39.4715087119811
56784_c,15450.40965271,-8880.37451171875,85,9,20,27.6586333718787
56784_c,15450.40965271,-8830.37451171875,126,5,7,25.0998007960223
56784_c,15450.40965271,-8530.37451171875,227,6,0,36.9052841744919
56784_c,15450.40965271,-8480.37451171875,215,7,0,38.7943294825417
56784_c,15450.40965271,-8430.37451171875,214,7,1,38.7040049607273
56784_c,15450.40965271,-8380.37451171875,194,6,1,34.117444218464
56784_c,15500.40965271,-9280.37451171875,39,8,13,17.6635217326557
56784_c,15500.40965271,-9230.37451171875,61,10,38,24.6981780704569
56784_c,15500.40965271,-9180.37451171875,81,11,63,29.8496231131986
56784_c,15500.40965271,-9130.37451171875,86,17,74,38.2361085886103
56784_c,15500.40965271,-9080.37451171875,76,18,74,36.9864840178139
56784_c,15500.40965271,-9030.37451171875,91,15,71,36.9459064038223
56784_c,15500.40965271,-8980.37451171875,96,14,48,36.6606055596467
56784_c,15500.40965271,-8930.37451171875,88,13,28,33.8230690505755
56784_c,15500.40965271,-8880.37451171875,89,8,18,26.6833281282527
56784_c,15500.40965271,-8530.37451171875,233,5,0,34.132096331752
56784_c,15500.40965271,-8480.37451171875,227,6,0,36.9052841744919
56784_c,15500.40965271,-8430.37451171875,221,6,1,36.4142829120663
56784_c,15500.40965271,-8380.37451171875,202,7,1,37.6031913539263
56784_c,15550.40965271,-9280.37451171875,33,13,13,20.712315177208
56784_c,15550.40965271,-9230.37451171875,50,18,40,30
56784_c,15550.40965271,-9180.37451171875,67,19,67,35.6791255498225
56784_c,15550.40965271,-9130.37451171875,71,24,76,41.2795348811006
56784_c,15550.40965271,-9080.37451171875,67,22,71,38.3927076409049
56784_c,15550.40965271,-9030.37451171875,91,16,68,38.1575680566778
56784_c,15550.40965271,-8980.37451171875,103,11,45,33.6600653594137
56784_c,15550.40965271,-8930.37451171875,103,11,24,33.6600653594137
56784_c,15550.40965271,-8880.37451171875,105,8,16,28.9827534923789
56784_c,15550.40965271,-8830.37451171875,128,5,14,25.298221281347
56784_c,15550.40965271,-8480.37451171875,223,9,0,44.7995535692042
56784_c,15550.40965271,-8430.37451171875,207,13,1,51.8748493973718
56784_c,15550.40965271,-8380.37451171875,188,15,1,53.103672189407
56784_c,15600.40965271,-9230.37451171875,31,31,37,31
56784_c,15600.40965271,-9180.37451171875,43,34,71,38.2361085886103
56784_c,15600.40965271,-9130.37451171875,51,37,82,43.4396132579469
56784_c,15600.40965271,-9080.37451171875,55,34,79,43.2434966208793
56784_c,15600.40965271,-9030.37451171875,83,24,83,44.6318272088428
56784_c,15600.40965271,-8980.37451171875,97,12,61,34.117444218464
56784_c,15600.40965271,-8930.37451171875,106,15,37,39.8748040747538
56784_c,15600.40965271,-8880.37451171875,124,15,27,43.1277173056956
56784_c,15600.40965271,-8830.37451171875,147,13,25,43.7149859887888
56784_c,15600.40965271,-8780.37451171875,149,10,18,38.6005181312376
56784_c,15600.40965271,-8730.37451171875,163,10,13,40.3732584763727
56784_c,15600.40965271,-8480.37451171875,207,7,0,38.0657326213486
56784_c,15600.40965271,-8430.37451171875,186,12,1,47.2440472440709
56784_c,15600.40965271,-8380.37451171875,165,14,1,48.0624593627917
56784_c,15650.40965271,-9080.37451171875,32,75,77,48.9897948556636
56784_c,15650.40965271,-9030.37451171875,57,47,81,51.7590571784301
56784_c,15650.40965271,-8980.37451171875,79,26,69,45.3210767744986
56784_c,15650.40965271,-8930.37451171875,106,15,46,39.8748040747538
56784_c,15650.40965271,-8880.37451171875,130,18,37,48.3735464897913
56784_c,15650.40965271,-8830.37451171875,157,13,37,45.1774279923061
56784_c,15650.40965271,-8780.37451171875,167,11,30,42.8602379834737
56784_c,15650.40965271,-8730.37451171875,179,11,15,44.3734154646676
56784_c,15650.40965271,-8680.37451171875,199,5,4,31.543620591175
56784_c,15650.40965271,-8480.37451171875,197,6,0,34.3802268753422
56784_c,15650.40965271,-8430.37451171875,177,12,0,46.0868744872117
56784_c,15650.40965271,-8380.37451171875,156,15,0,48.3735464897913
56784_c,15700.40965271,-9030.37451171875,48,59,63,53.2165387826003
56784_c,15700.40965271,-8980.37451171875,69,41,72,53.1883445878888
56784_c,15700.40965271,-8930.37451171875,100,29,59,53.8516480713451
56784_c,15700.40965271,-8880.37451171875,128,30,49,61.9677335393187
56784_c,15700.40965271,-8830.37451171875,151,19,47,53.5630469633683
56784_c,15700.40965271,-8780.37451171875,164,15,42,49.598387070549
56784_c,15700.40965271,-8730.37451171875,179,13,16,48.2389883807694
56784_c,15700.40965271,-8680.37451171875,191,5,4,30.9030742807249
56784_c,15700.40965271,-8480.37451171875,182,6,0,33.0454232837166
56784_c,15700.40965271,-8430.37451171875,162,11,0,42.2137418384109
56784_c,15700.40965271,-8380.37451171875,136,14,0,43.6348484585429
56784_c,15750.40965271,-9030.37451171875,39,72,55,52.9905651979671
56784_c,15750.40965271,-8980.37451171875,56,55,86,55.4977477020464
56784_c,15750.40965271,-8930.37451171875,89,43,74,61.8627513128862
56784_c,15750.40965271,-8880.37451171875,126,36,71,67.349832961931
56784_c,15750.40965271,-8830.37451171875,154,24,61,60.7947366142827
56784_c,15750.40965271,-8780.37451171875,174,16,53,52.7636238330917
56784_c,15750.40965271,-8730.37451171875,194,12,17,48.2493523272593
56784_c,15750.40965271,-8480.37451171875,161,5,0,28.3725219182222
56784_c,15750.40965271,-8430.37451171875,148,10,0,38.4707681233427
56784_c,15750.40965271,-8380.37451171875,129,13,0,40.9511904588865
56784_c,15800.40965271,-8930.37451171875,67,74,78,70.4130669691358
56784_c,15800.40965271,-8880.37451171875,109,65,77,84.1724420460759
56784_c,15800.40965271,-8830.37451171875,152,51,66,88.0454428122206
56784_c,15800.40965271,-8780.37451171875,180,32,55,75.8946638440411
56784_c,15800.40965271,-8730.37451171875,210,16,15,57.9655069847578
56784_c,15800.40965271,-8680.37451171875,208,7,3,38.1575680566778
56784_c,15800.40965271,-8630.37451171875,195,5,2,31.224989991992
56784_c,15800.40965271,-8380.37451171875,142,5,0,26.6458251889485
56784_c,15850.40965271,-9180.37451171875,31,74,38,47.8957200593122
56784_c,15850.40965271,-9130.37451171875,31,88,38,52.2302594288024
56784_c,15850.40965271,-8930.37451171875,54,85,70,67.7495387438173
56784_c,15850.40965271,-8880.37451171875,92,73,71,81.9512049941915
56784_c,15850.40965271,-8830.37451171875,140,56,60,88.5437744847146
56784_c,15850.40965271,-8780.37451171875,177,34,57,77.5757694128779
56784_c,15850.40965271,-8730.37451171875,215,11,17,48.6312656631513
56784_c,15850.40965271,-8680.37451171875,207,6,5,35.2420203734122
56784_c,15850.40965271,-8630.37451171875,200,5,4,31.6227766016838
56784_c,15850.40965271,-8380.37451171875,163,6,0,31.2729915422238
56784_c,15900.40965271,-9230.37451171875,44,19,14,28.9136645896019
56784_c,15900.40965271,-9180.37451171875,54,27,40,38.1837661840736
56784_c,15900.40965271,-9130.37451171875,57,45,44,50.6458290484024
56784_c,15900.40965271,-9080.37451171875,49,55,45,51.9133894096697
56784_c,15900.40965271,-9030.37451171875,32,79,59,50.2792203599061
56784_c,15900.40965271,-8930.37451171875,55,95,86,72.2841614740048
56784_c,15900.40965271,-8880.37451171875,93,78,82,85.1704173994703
56784_c,15900.40965271,-8830.37451171875,140,62,71,93.1665175908169
56784_c,15900.40965271,-8780.37451171875,171,35,60,77.3627817493658
56784_c,15900.40965271,-8730.37451171875,207,11,22,47.7179211617606
56784_c,15900.40965271,-8680.37451171875,198,6,6,34.4673758792282
56784_c,15900.40965271,-8630.37451171875,190,7,6,36.4691650576209
56784_c,15900.40965271,-8380.37451171875,171,6,0,32.0312347560939
56784_c,15950.40965271,-9280.37451171875,36,6,4,14.6969384566991
56784_c,15950.40965271,-9230.37451171875,64,11,5,26.5329983228432
56784_c,15950.40965271,-9180.37451171875,79,17,30,36.6469644036174
56784_c,15950.40965271,-9130.37451171875,85,40,40,58.309518948453
56784_c,15950.40965271,-9080.37451171875,74,52,45,62.0322496770833
56784_c,15950.40965271,-9030.37451171875,49,83,61,63.7730350540101
56784_c,15950.40965271,-8930.37451171875,54,99,94,73.1163456417237
56784_c,15950.40965271,-8880.37451171875,91,77,85,83.7078252017098
56784_c,15950.40965271,-8830.37451171875,144,65,77,96.7470929795826
56784_c,15950.40965271,-8780.37451171875,174,34,64,76.9155380921177
56784_c,15950.40965271,-8730.37451171875,204,12,33,49.4772675074119
56784_c,15950.40965271,-8680.37451171875,195,12,17,48.3735464897913
56784_c,15950.40965271,-8630.37451171875,192,13,17,49.9599839871872
56784_c,15950.40965271,-8580.37451171875,173,9,17,39.4588393138977
56784_c,15950.40965271,-8530.37451171875,177,8,13,37.6297754444536
56784_c,15950.40965271,-8480.37451171875,180,10,7,42.4264068711929
56784_c,15950.40965271,-8430.37451171875,180,6,3,32.86335345031
56784_c,15950.40965271,-8380.37451171875,178,8,3,37.7359245282264
56784_c,16000.40965271,-9230.37451171875,75,6,4,21.2132034355964
56784_c,16000.40965271,-9180.37451171875,96,13,18,35.3270434653114
56784_c,16000.40965271,-9130.37451171875,105,31,33,57.0526073023837
56784_c,16000.40965271,-9080.37451171875,94,50,32,68.5565460040105
56784_c,16000.40965271,-9030.37451171875,63,85,45,73.1778655059028
56784_c,16000.40965271,-8980.37451171875,33,106,83,59.143892330485
56784_c,16000.40965271,-8930.37451171875,58,103,87,77.2916554357584
56784_c,16000.40965271,-8880.37451171875,91,85,73,87.9488487701801
56784_c,16000.40965271,-8830.37451171875,146,69,71,100.369318020997
56784_c,16000.40965271,-8780.37451171875,171,35,61,77.3627817493658
56784_c,16000.40965271,-8730.37451171875,191,11,29,45.8366665454634
56784_c,16000.40965271,-8680.37451171875,179,17,17,55.1633936592012
56784_c,16000.40965271,-8630.37451171875,178,20,21,59.6657355607052
56784_c,16000.40965271,-8580.37451171875,158,19,24,54.7905101272109
56784_c,16000.40965271,-8530.37451171875,163,22,26,59.8832196863195
56784_c,16000.40965271,-8480.37451171875,176,28,20,70.199715099137
56784_c,16000.40965271,-8430.37451171875,187,18,16,58.0172388174412
56784_c,16000.40965271,-8380.37451171875,184,17,12,55.9285258164383
56784_c,16050.40965271,-9180.37451171875,110,9,6,31.4642654451046
56784_c,16050.40965271,-9130.37451171875,122,25,25,55.2268050859363
56784_c,16050.40965271,-9080.37451171875,114,45,30,71.6240183178799
56784_c,16050.40965271,-9030.37451171875,79,74,46,76.4591394144611
56784_c,16050.40965271,-8980.37451171875,44,88,83,62.2253967444162
56784_c,16050.40965271,-8930.37451171875,60,86,95,71.8331399842719
56784_c,16050.40965271,-8880.37451171875,92,69,77,79.6743371481684
56784_c,16050.40965271,-8830.37451171875,148,51,71,86.8792265158939
56784_c,16050.40965271,-8780.37451171875,178,24,59,65.3605385534728
56784_c,16050.40965271,-8730.37451171875,189,10,28,43.4741302385683
56784_c,16050.40965271,-8680.37451171875,170,18,22,55.3172667437573
56784_c,16050.40965271,-8630.37451171875,158,27,26,65.3146231712317
56784_c,16050.40965271,-8580.37451171875,132,35,30,67.9705818718657
56784_c,16050.40965271,-8530.37451171875,130,40,38,72.1110255092798
56784_c,16050.40965271,-8480.37451171875,158,46,32,85.2525659437885
56784_c,16050.40965271,-8430.37451171875,174,34,23,76.9155380921177
56784_c,16050.40965271,-8380.37451171875,180,28,19,70.9929573971954
56784_c,16100.40965271,-9180.37451171875,101,6,2,24.6170672501823
56784_c,16100.40965271,-9130.37451171875,116,21,22,49.3558507170123
56784_c,16100.40965271,-9080.37451171875,105,38,32,63.166446789415
56784_c,16100.40965271,-9030.37451171875,79,65,50,71.6589143093865
56784_c,16100.40965271,-8980.37451171875,51,74,96,61.4328902136307
56784_c,16100.40965271,-8930.37451171875,65,75,108,69.8212002188447
56784_c,16100.40965271,-8880.37451171875,92,59,89,73.6749618255755
56784_c,16100.40965271,-8830.37451171875,147,43,79,79.5047168412038
56784_c,16100.40965271,-8780.37451171875,171,18,62,55.4797260267208
56784_c,16100.40965271,-8730.37451171875,169,8,22,36.7695526217005
56784_c,16100.40965271,-8680.37451171875,143,19,20,52.1248501196886
56784_c,16100.40965271,-8630.37451171875,125,30,26,61.2372435695795
56784_c,16100.40965271,-8580.37451171875,95,38,35,60.0832755431992
56784_c,16100.40965271,-8530.37451171875,99,44,47,66
56784_c,16100.40965271,-8480.37451171875,137,51,41,83.5882766899761
56784_c,16100.40965271,-8430.37451171875,159,37,31,76.7007170761786
56784_c,16100.40965271,-8380.37451171875,167,28,25,68.381283989115
56784_c,16150.40965271,-9180.37451171875,98,6,0,24.2487113059643
56784_c,16150.40965271,-9130.37451171875,112,17,19,43.6348484585429
56784_c,16150.40965271,-9080.37451171875,103,32,38,57.4108003776293
56784_c,16150.40965271,-9030.37451171875,85,56,59,68.9927532426414
56784_c,16150.40965271,-8980.37451171875,59,64,113,61.4491659829489
56784_c,16150.40965271,-8930.37451171875,66,67,124,66.4981202741852
56784_c,16150.40965271,-8880.37451171875,96,55,106,72.6636084983398
56784_c,16150.40965271,-8830.37451171875,145,40,87,76.1577310586391
56784_c,16150.40965271,-8780.37451171875,167,18,67,54.8270006474912
56784_c,16150.40965271,-8730.37451171875,164,10,18,40.4969134626332
56784_c,16150.40965271,-8680.37451171875,138,21,19,53.8330753347791
56784_c,16150.40965271,-8630.37451171875,107,34,31,60.3158354000009
56784_c,16150.40965271,-8580.37451171875,78,45,40,59.2452529743945
56784_c,16150.40965271,-8530.37451171875,80,50,52,63.2455532033676
56784_c,16150.40965271,-8480.37451171875,122,55,47,81.9145896650896
56784_c,16150.40965271,-8430.37451171875,152,39,37,76.9935062196806
56784_c,16150.40965271,-8380.37451171875,167,27,25,67.1490878567982
56784_c,16200.40965271,-9180.37451171875,95,5,0,21.7944947177034
56784_c,16200.40965271,-9130.37451171875,107,9,13,31.0322412983658
56784_c,16200.40965271,-9080.37451171875,101,24,34,49.2341345003647
56784_c,16200.40965271,-9030.37451171875,89,42,61,61.1391854705311
56784_c,16200.40965271,-8980.37451171875,65,50,120,57.0087712549569
56784_c,16200.40965271,-8930.37451171875,74,53,127,62.6258732474047
56784_c,16200.40965271,-8880.37451171875,99,48,114,68.9347517584564
56784_c,16200.40965271,-8830.37451171875,137,34,94,68.2495421230062
56784_c,16200.40965271,-8780.37451171875,153,19,67,53.9166022668343
56784_c,16200.40965271,-8730.37451171875,150,10,9,38.7298334620742
56784_c,16200.40965271,-8680.37451171875,120,25,8,54.7722557505166
56784_c,16200.40965271,-8630.37451171875,83,38,21,56.1604843283959
56784_c,16200.40965271,-8580.37451171875,54,48,29,50.9116882454314
56784_c,16200.40965271,-8530.37451171875,62,52,42,56.7802782663136
56784_c,16200.40965271,-8480.37451171875,105,56,41,76.6811580507233
56784_c,16200.40965271,-8430.37451171875,143,37,35,72.7392603756733
56784_c,16200.40965271,-8380.37451171875,161,25,22,63.4428877022476
56784_c,16250.40965271,-9130.37451171875,130,8,8,32.2490309931942
56784_c,16250.40965271,-9080.37451171875,119,18,29,46.2817458616245
56784_c,16250.40965271,-9030.37451171875,111,35,56,62.3297681689897
56784_c,16250.40965271,-8980.37451171875,85,43,104,60.4565960007674
56784_c,16250.40965271,-8930.37451171875,83,52,111,65.6962708226274
56784_c,16250.40965271,-8880.37451171875,103,48,103,70.3135833249878
56784_c,16250.40965271,-8830.37451171875,137,39,85,73.095827514298
56784_c,16250.40965271,-8780.37451171875,152,32,61,69.7423830966508
56784_c,16250.40965271,-8730.37451171875,147,31,14,67.5055553269507
56784_c,16250.40965271,-8680.37451171875,124,45,17,74.6993975879324
56784_c,16250.40965271,-8630.37451171875,85,56,27,68.9927532426414
56784_c,16250.40965271,-8580.37451171875,59,64,30,61.4491659829489
56784_c,16250.40965271,-8530.37451171875,70,57,34,63.166446789415
56784_c,16250.40965271,-8480.37451171875,115,49,33,75.0666370633453
56784_c,16250.40965271,-8430.37451171875,142,26,23,60.7618301238533
56784_c,16250.40965271,-8380.37451171875,153,15,13,47.9061582680139
56784_c,16300.40965271,-9230.37451171875,93,5,0,21.5638586528478
56784_c,16300.40965271,-9130.37451171875,141,8,4,33.5857112474933
56784_c,16300.40965271,-9080.37451171875,137,13,21,42.2018956920184
56784_c,16300.40965271,-9030.37451171875,139,23,43,56.5420197729087
56784_c,16300.40965271,-8980.37451171875,114,31,86,59.4474557908074
56784_c,16300.40965271,-8930.37451171875,107,38,93,63.7651942677194
56784_c,16300.40965271,-8880.37451171875,122,35,89,65.3452370108182
56784_c,16300.40965271,-8830.37451171875,143,29,75,64.3972049082878
56784_c,16300.40965271,-8780.37451171875,149,27,56,63.4271235355979
56784_c,16300.40965271,-8730.37451171875,147,32,14,68.585712797929
56784_c,16300.40965271,-8680.37451171875,125,52,16,80.6225774829855
56784_c,16300.40965271,-8630.37451171875,96,58,26,74.6190324247105
56784_c,16300.40965271,-8580.37451171875,80,58,28,68.1175454637056
56784_c,16300.40965271,-8530.37451171875,91,51,26,68.1248853210044
56784_c,16300.40965271,-8480.37451171875,127,38,25,69.4694177318336
56784_c,16300.40965271,-8430.37451171875,152,11,16,40.8900966005217
56784_c,16300.40965271,-8380.37451171875,146,5,6,27.0185121722126
56784_c,16350.40965271,-9230.37451171875,118,6,0,26.6082693913001
56784_c,16350.40965271,-9180.37451171875,154,5,0,27.7488738510232
56784_c,16350.40965271,-9130.37451171875,167,8,3,36.5513337649941
56784_c,16350.40965271,-9080.37451171875,166,11,16,42.731721238443
56784_c,16350.40965271,-9030.37451171875,169,19,36,56.6656862660288
